Trial,Trial State,Num_Epochs,Val_MSE,val_loss,train_loss,validation_r2,train_r2,validation_ccc,train_ccc,validation_pearson,train_pearson,validation_mape,train_mape,validation_smape,train_smape,Parameters
0,COMPLETE,0,8.166433334350586,8.166433334350586,7.197448253631592,0.8548961877822876,0.874652624130249,0.9150643348693848,0.9283431172370911,0.9367091059684753,0.9208142161369324,1.3366461992263794,1.481142282485962,0.874652624130249,0.8548961877822876,"{'n_layers': 4, 'dropout': 0, 'n_units_l0': 8, 'n_units_l1': 2, 'n_units_l2': 14, 'n_units_l3': 10}"
1,COMPLETE,0,14.598271369934082,14.598271369934082,63.10792541503906,0.7282137870788574,-0.273944616317749,0.8321729898452759,0.49135228991508484,0.5145323872566223,0.8788320422172546,5.4717326164245605,2.400325059890747,-0.273944616317749,0.7282137870788574,"{'n_layers': 3, 'dropout': 0.15, 'n_units_l0': 3, 'n_units_l1': 4, 'n_units_l2': 4}"
